begin_time,close_time,status,gender,birth_year,phone_type,stop_point,customer_id
1/30/2024 19:20,1/30/2024 19:20,pending,,NA,,otp-failed,2804
1/29/2024 16:36,1/29/2024 16:39,succeed,F,1977,,account-creation,2803
1/29/2024 16:35,1/29/2024 16:35,pending,,NA,,otp-failed,2803
1/30/2024 17:10,1/30/2024 17:12,pending,M,1978,,bank-check-failed,2802
1/30/2024 17:07,1/31/2024 16:16,succeed,M,1978,,account-creation,2802
2/28/2024 15:23,2/28/2024 15:27,succeed,F,1978,samsung,account-creation,2801
2/28/2024 15:18,2/28/2024 15:18,pending,,NA,samsung,otp-failed,2801
2/28/2024 15:20,2/28/2024 15:22,fail,F,1978,samsung,selfie-failed,2801
1/30/2024 17:12,1/30/2024 17:13,succeed,M,1973,,account-creation,2800
1/30/2024 17:11,1/30/2024 17:11,pending,,NA,,otp-failed,2800
2/29/2024 18:34,2/29/2024 18:34,pending,,NA,Apple,otp-failed,2799
3/3/2024 11:10,3/3/2024 11:14,succeed,F,1983,Apple,account-creation,2799
2/28/2024 17:11,2/28/2024 17:15,succeed,M,1982,Apple,account-creation,2798
2/28/2024 15:47,2/28/2024 15:47,pending,,NA,Apple,otp-failed,2798
2/29/2024 13:52,2/29/2024 13:54,succeed,F,1993,Apple,account-creation,2797
2/29/2024 13:46,2/29/2024 13:47,pending,F,1993,Apple,ocr-failed,2797
2/29/2024 10:37,2/29/2024 10:37,pending,,NA,Apple,otp-failed,2797
2/29/2024 13:51,2/29/2024 13:51,pending,,NA,Apple,otp-failed,2797
2/29/2024 13:50,2/29/2024 13:50,pending,,NA,Apple,otp-failed,2797
3/5/2024 15:42,3/5/2024 16:27,pending,F,1989,Apple,ocr-failed,2796
3/5/2024 16:30,3/5/2024 16:30,fail,,NA,,contract-agreement-rejected,2796
3/7/2024 10:36,3/7/2024 10:36,fail,,NA,,bank-check-failed,2796
3/5/2024 16:27,3/7/2024 18:20,succeed,F,1989,Apple,account-creation,2796
2/29/2024 10:23,2/29/2024 21:50,succeed,F,1998,Apple,account-creation,2795
2/29/2024 10:17,2/29/2024 10:19,pending,F,1998,Apple,bank-check-failed,2795
2/29/2024 10:21,2/29/2024 10:21,pending,,NA,Apple,otp-failed,2795
3/8/2024 10:42,3/8/2024 10:44,pending,M,1983,HUAWEI,ocr-failed,2794
3/8/2024 10:47,3/8/2024 10:47,fail,,NA,,contract-agreement-rejected,2794
3/8/2024 10:45,3/8/2024 10:47,succeed,M,1983,HUAWEI,account-creation,2794
2/2/2024 11:32,2/2/2024 11:33,fail,M,1973,samsung,ocr-failed,2793
2/2/2024 11:34,2/2/2024 11:37,succeed,M,1973,samsung,account-creation,2793
3/3/2024 21:31,3/3/2024 21:31,fail,F,1990,Apple,ocr-failed,2792
3/3/2024 14:36,3/3/2024 14:36,pending,,NA,Apple,otp-failed,2792
3/3/2024 20:57,3/3/2024 20:58,fail,,NA,Apple,ocr-failed,2792
3/3/2024 21:28,3/3/2024 21:28,fail,F,1990,Apple,ocr-failed,2792
3/3/2024 21:30,3/3/2024 21:31,fail,F,1990,Apple,ocr-failed,2792
3/3/2024 21:17,3/3/2024 21:20,fail,,NA,Apple,ocr-failed,2792
3/3/2024 21:24,3/3/2024 21:26,fail,,1990,Apple,ocr-failed,2792
3/3/2024 20:58,3/3/2024 20:58,pending,,NA,Apple,data-privacy-rejected,2792
3/3/2024 21:35,3/3/2024 21:36,fail,F,1990,Apple,ocr-failed,2792
3/3/2024 21:20,3/3/2024 21:23,fail,F,1990,Apple,ocr-failed,2792
2/29/2024 13:58,2/29/2024 13:58,pending,,NA,Apple,otp-failed,2792
3/3/2024 20:58,3/3/2024 20:58,pending,,NA,Apple,otp-failed,2792
3/3/2024 21:32,3/3/2024 21:33,fail,F,1990,Apple,ocr-failed,2792
3/3/2024 21:01,3/3/2024 21:01,pending,,NA,Apple,otp-failed,2792
3/3/2024 21:29,3/3/2024 21:29,fail,F,1990,Apple,ocr-failed,2792
3/3/2024 21:33,3/3/2024 21:34,fail,F,1990,Apple,ocr-failed,2792
3/4/2024 8:07,3/4/2024 8:10,succeed,F,1990,Apple,account-creation,2792
3/19/2024 17:35,3/19/2024 17:37,pending,F,1996,Apple,ocr-failed,2791
3/15/2024 19:13,3/15/2024 19:15,pending,F,1996,Apple,otp-failed,2791
3/19/2024 7:27,3/19/2024 7:27,pending,,NA,Apple,otp-failed,2791
3/22/2024 10:19,3/22/2024 10:19,fail,,NA,,bank-check-failed,2791
3/22/2024 10:18,3/22/2024 10:19,pending,F,1996,Apple,otp-failed,2791
3/15/2024 19:17,3/15/2024 19:19,fail,F,1996,,selfie-failed,2791
2/29/2024 13:51,2/29/2024 13:51,pending,,NA,Apple,otp-failed,2791
2/29/2024 13:46,2/29/2024 13:47,pending,F,1996,Apple,ocr-failed,2791
2/29/2024 13:43,2/29/2024 13:46,pending,F,1996,Apple,ocr-failed,2791
3/19/2024 17:38,3/19/2024 17:38,pending,F,1996,Apple,ocr-failed,2791
3/15/2024 19:16,3/15/2024 19:16,fail,,NA,Apple,data-privacy-rejected,2791
3/15/2024 19:16,3/15/2024 19:17,pending,F,1996,Apple,otp-failed,2791
3/19/2024 17:38,3/19/2024 17:39,pending,F,1996,Apple,ocr-failed,2791
3/1/2024 9:17,3/1/2024 9:22,pending,F,1996,Apple,contract-agreement-rejected,2791
3/22/2024 10:20,3/22/2024 10:21,fail,F,1996,,contract-agreement-rejected,2791
1/27/2024 9:05,1/27/2024 9:07,succeed,M,1989,,account-creation,2790
1/27/2024 9:02,1/27/2024 9:02,pending,,NA,,otp-failed,2790
1/27/2024 9:03,1/27/2024 9:03,pending,,NA,,otp-failed,2790
3/15/2024 7:59,3/15/2024 7:59,fail,,NA,,contract-agreement-rejected,2789
3/15/2024 7:55,3/15/2024 8:00,succeed,M,1995,samsung,account-creation,2789
3/6/2024 14:48,3/6/2024 14:48,pending,,NA,samsung,otp-failed,2789
2/28/2024 21:31,2/29/2024 15:01,succeed,F,1988,Apple,account-creation,2788
2/28/2024 15:35,2/28/2024 15:36,fail,F,1988,Apple,ocr-failed,2788
2/28/2024 15:22,2/28/2024 15:22,pending,,NA,Apple,otp-failed,2788
2/28/2024 15:38,2/28/2024 15:39,fail,F,1988,Apple,ocr-failed,2788
2/28/2024 15:34,2/28/2024 15:35,fail,F,1988,Apple,ocr-failed,2788
2/29/2024 10:40,2/29/2024 10:43,succeed,F,1978,Apple,account-creation,2787
2/29/2024 10:05,2/29/2024 10:06,pending,M,1968,Apple,bank-check-failed,2786
2/29/2024 10:09,3/7/2024 19:28,succeed,M,1968,Apple,account-creation,2786
2/2/2024 9:44,2/2/2024 9:47,succeed,F,1967,samsung,account-creation,2785
2/2/2024 9:29,2/2/2024 9:31,pending,F,1967,samsung,bank-check-failed,2785
1/27/2024 11:01,1/27/2024 11:04,succeed,M,1995,,account-creation,2784
1/27/2024 11:00,1/27/2024 11:02,pending,,NA,,otp-failed,2784
3/14/2024 17:20,3/14/2024 17:20,fail,,NA,,cif-creation-failed,2783
3/14/2024 17:16,3/14/2024 17:20,succeed,F,1978,Apple,account-creation,2783
3/1/2024 16:34,3/1/2024 16:37,succeed,F,1993,Apple,account-creation,2782
3/1/2024 16:23,3/1/2024 16:23,pending,,NA,Apple,otp-failed,2782
3/1/2024 10:55,3/1/2024 10:55,pending,,NA,Apple,otp-failed,2782
3/1/2024 16:23,3/1/2024 16:32,pending,F,1993,Apple,selfie-failed,2782
3/1/2024 16:34,3/1/2024 16:34,fail,F,1993,Apple,otp-failed,2782
3/1/2024 16:22,3/1/2024 16:22,pending,,NA,Apple,otp-failed,2782
2/29/2024 14:40,2/29/2024 14:40,pending,,NA,Apple,data-privacy-rejected,2781
3/8/2024 13:48,3/8/2024 13:48,fail,,NA,,contract-agreement-rejected,2780
3/8/2024 13:57,3/8/2024 13:57,fail,,NA,,bank-check-failed,2780
3/8/2024 13:45,3/8/2024 13:58,succeed,F,1970,Apple,account-creation,2780
3/1/2024 9:56,3/1/2024 10:02,succeed,F,1981,Apple,account-creation,2779
2/28/2024 15:38,2/28/2024 15:40,succeed,F,1986,Apple,account-creation,2778
2/28/2024 15:36,2/28/2024 15:36,pending,,NA,Apple,otp-failed,2778
1/29/2024 9:23,1/29/2024 9:25,succeed,M,1978,,account-creation,2777
1/29/2024 9:21,1/29/2024 9:22,pending,,NA,,otp-failed,2777
3/3/2024 11:56,3/3/2024 12:01,succeed,M,1977,Apple,account-creation,2776
2/29/2024 16:04,2/29/2024 16:05,pending,M,1970,Apple,ocr-failed,2775
3/17/2024 15:30,3/17/2024 15:36,fail,,NA,,contract-agreement-rejected,2775
3/17/2024 15:29,3/17/2024 18:25,succeed,M,1970,Apple,account-creation,2775
2/24/2024 9:00,2/24/2024 9:00,pending,,NA,Apple,otp-failed,2775
2/24/2024 21:46,2/24/2024 21:47,pending,M,1970,Apple,ocr-failed,2775
2/24/2024 21:44,2/24/2024 21:45,pending,M,1970,Apple,ocr-failed,2775
2/29/2024 15:58,2/29/2024 15:59,pending,M,1970,Apple,ocr-failed,2775
1/31/2024 0:24,1/31/2024 0:41,pending,M,1970,,bank-check-failed,2775
3/1/2024 9:16,3/1/2024 9:23,succeed,M,1991,samsung,account-creation,2774
3/14/2024 15:17,3/14/2024 15:17,fail,,NA,,contract-agreement-rejected,2773
3/14/2024 15:14,3/14/2024 15:17,succeed,M,1974,samsung,account-creation,2773
3/14/2024 15:13,3/14/2024 15:14,pending,M,1974,samsung,ocr-failed,2773
3/14/2024 13:10,3/14/2024 13:10,fail,,NA,,contract-agreement-rejected,2773
3/14/2024 13:05,3/14/2024 14:28,fail,M,1974,samsung,selfie-failed,2773
2/2/2024 6:07,2/2/2024 6:09,succeed,F,1992,samsung,account-creation,2772
2/1/2024 8:47,2/1/2024 8:49,fail,F,1992,Apple,ocr-failed,2772
2/1/2024 21:23,2/1/2024 21:25,pending,F,1992,Apple,selfie-failed,2772
2/1/2024 21:28,2/1/2024 21:31,fail,F,1992,Apple,otp-failed,2772
2/1/2024 21:32,2/1/2024 21:33,pending,F,1992,Apple,selfie-failed,2772
2/1/2024 21:45,2/1/2024 21:46,fail,F,1992,Apple,selfie-failed,2772
2/1/2024 8:50,2/1/2024 8:51,fail,F,1992,Apple,ocr-failed,2772
3/1/2024 12:22,3/4/2024 17:39,fail,F,1966,samsung,contract-agreement-rejected,2771
3/18/2024 16:56,3/18/2024 17:02,fail,,NA,,contract-agreement-rejected,2771
3/18/2024 17:18,3/18/2024 17:18,fail,,NA,,aml-check-failed,2771
3/18/2024 16:54,3/18/2024 17:28,succeed,F,1966,samsung,account-creation,2771
3/15/2024 12:20,3/15/2024 12:20,fail,,NA,,cif-creation-failed,2771
3/15/2024 12:13,3/15/2024 12:43,fail,F,1966,samsung,selfie-failed,2771
1/30/2024 17:39,1/30/2024 17:40,succeed,M,1989,,account-creation,2770
1/30/2024 17:38,1/30/2024 17:38,pending,,NA,,otp-failed,2770
1/31/2024 14:45,1/31/2024 14:45,fail,,NA,,contract-agreement-rejected,2769
1/31/2024 14:43,1/31/2024 14:45,succeed,M,1987,,account-creation,2769
1/30/2024 17:22,1/30/2024 17:22,pending,,NA,,otp-failed,2769
3/1/2024 11:32,3/1/2024 11:34,pending,F,1982,Apple,selfie-failed,2768
3/1/2024 18:51,3/1/2024 18:51,fail,F,1982,Apple,otp-failed,2768
3/1/2024 11:30,3/1/2024 11:31,fail,F,1982,Apple,ocr-failed,2768
2/2/2024 23:13,2/2/2024 23:15,fail,M,1982,Apple,ocr-failed,2768
3/1/2024 18:52,3/1/2024 18:55,succeed,F,1982,,account-creation,2768
2/28/2024 15:49,2/28/2024 19:30,succeed,M,1975,Apple,account-creation,2767
2/28/2024 15:47,2/28/2024 15:47,pending,,NA,Apple,otp-failed,2767
2/29/2024 17:49,3/1/2024 13:49,succeed,F,1979,Apple,account-creation,2766
2/28/2024 21:18,2/28/2024 21:21,succeed,F,1982,Apple,account-creation,2765
2/28/2024 15:19,2/28/2024 15:19,pending,,NA,Apple,otp-failed,2765
3/2/2024 23:35,3/2/2024 23:38,succeed,F,1997,samsung,account-creation,2764
2/28/2024 15:39,2/28/2024 15:42,succeed,M,1984,samsung,account-creation,2763
3/14/2024 15:22,3/14/2024 15:22,fail,,NA,,contract-agreement-rejected,2762
3/14/2024 15:20,3/14/2024 15:23,succeed,F,1993,samsung,account-creation,2762
3/1/2024 10:15,3/1/2024 10:15,pending,,NA,samsung,data-privacy-rejected,2762
3/8/2024 14:59,3/8/2024 14:59,pending,,NA,samsung,data-privacy-rejected,2762
3/14/2024 15:14,3/14/2024 15:14,pending,,NA,samsung,data-privacy-rejected,2762
3/2/2024 7:59,3/2/2024 7:59,pending,,NA,samsung,data-privacy-rejected,2762
3/4/2024 14:32,3/4/2024 14:32,pending,,NA,samsung,data-privacy-rejected,2762
3/14/2024 10:48,3/14/2024 10:48,pending,,NA,samsung,data-privacy-rejected,2762
3/1/2024 8:35,3/1/2024 8:35,pending,,NA,samsung,data-privacy-rejected,2762
3/14/2024 15:14,3/14/2024 15:14,pending,,NA,samsung,data-privacy-rejected,2762
2/28/2024 18:17,2/28/2024 18:17,pending,,NA,samsung,phone-failed,2762
2/29/2024 10:09,2/29/2024 10:09,pending,,NA,samsung,data-privacy-rejected,2762
2/29/2024 17:35,2/29/2024 17:35,pending,,NA,samsung,data-privacy-rejected,2762
2/28/2024 18:10,2/28/2024 18:10,pending,,NA,samsung,phone-failed,2762
2/28/2024 17:35,2/28/2024 17:35,pending,,NA,samsung,data-privacy-rejected,2762
2/29/2024 10:18,2/29/2024 10:18,pending,,NA,samsung,phone-failed,2762
2/29/2024 10:18,2/29/2024 10:18,pending,,NA,samsung,data-privacy-rejected,2762
2/29/2024 17:28,2/29/2024 17:28,pending,,NA,samsung,data-privacy-rejected,2762
2/28/2024 17:51,2/28/2024 17:51,pending,,NA,samsung,phone-failed,2762
2/28/2024 17:37,2/28/2024 17:37,pending,,NA,samsung,data-privacy-rejected,2762
2/28/2024 17:37,2/28/2024 17:37,pending,,NA,samsung,data-privacy-rejected,2762
2/28/2024 17:37,2/28/2024 17:37,pending,,NA,samsung,data-privacy-rejected,2762
2/28/2024 17:50,2/28/2024 17:50,pending,,NA,samsung,phone-failed,2762
2/28/2024 17:34,2/28/2024 17:34,pending,,NA,samsung,data-privacy-rejected,2762
2/29/2024 10:18,2/29/2024 10:18,pending,,NA,samsung,data-privacy-rejected,2762
2/29/2024 10:18,2/29/2024 10:18,pending,,NA,samsung,phone-failed,2762
3/2/2024 10:26,3/2/2024 10:26,pending,,NA,samsung,data-privacy-rejected,2762
3/2/2024 7:50,3/2/2024 7:50,pending,,NA,Apple,data-privacy-rejected,2762
3/14/2024 0:29,3/14/2024 0:29,pending,,NA,Apple,data-privacy-rejected,2762
2/28/2024 15:46,2/28/2024 15:48,fail,,1971,Apple,ocr-failed,2761
2/28/2024 15:50,2/28/2024 15:55,succeed,M,1971,Apple,account-creation,2761
1/30/2024 21:09,1/30/2024 21:09,fail,,NA,,contract-agreement-rejected,2760
1/30/2024 21:06,1/30/2024 21:09,succeed,M,1990,,account-creation,2760
1/29/2024 23:49,1/29/2024 23:49,pending,,NA,,otp-failed,2760
3/1/2024 22:42,3/1/2024 22:46,succeed,M,1983,Apple,account-creation,2759
3/1/2024 9:35,3/1/2024 9:36,pending,,NA,Apple,otp-failed,2759
3/4/2024 9:05,3/4/2024 9:08,succeed,M,1999,Apple,account-creation,2758
3/1/2024 9:06,3/4/2024 15:29,succeed,F,1993,,account-creation,2757
3/1/2024 8:58,3/1/2024 9:04,pending,F,1993,Apple,data-privacy-rejected,2757
3/1/2024 9:05,3/1/2024 9:05,fail,F,1993,Apple,otp-failed,2757
2/29/2024 11:08,2/29/2024 11:10,succeed,M,1990,Apple,account-creation,2756
2/29/2024 11:04,2/29/2024 11:07,pending,M,1990,Apple,bank-check-failed,2756
1/30/2024 18:02,1/30/2024 18:04,succeed,M,1976,,account-creation,2755
1/30/2024 18:00,1/30/2024 18:01,pending,,NA,,otp-failed,2755
1/26/2024 13:40,1/26/2024 13:40,pending,,NA,,otp-failed,2755
2/29/2024 19:51,2/29/2024 19:54,succeed,F,1995,Apple,account-creation,2754
2/29/2024 13:52,2/29/2024 13:54,pending,F,1995,Apple,bank-check-failed,2754
3/14/2024 14:59,3/14/2024 14:59,fail,,NA,,contract-agreement-rejected,2753
3/14/2024 14:55,3/14/2024 14:59,succeed,M,1997,Apple,account-creation,2753
1/31/2024 11:24,1/31/2024 11:24,fail,,NA,,contract-agreement-rejected,2752
1/31/2024 11:19,1/31/2024 11:24,succeed,M,1985,,account-creation,2752
2/29/2024 13:52,2/29/2024 13:52,pending,,NA,samsung,otp-failed,2751
2/29/2024 13:54,2/29/2024 13:56,pending,M,1982,samsung,bank-check-failed,2751
2/29/2024 13:58,2/29/2024 14:01,succeed,M,1982,samsung,account-creation,2751
2/1/2024 10:43,2/1/2024 10:46,succeed,M,1989,samsung,account-creation,2750
3/5/2024 8:16,3/5/2024 8:16,fail,,NA,,cif-creation-failed,2749
3/5/2024 8:10,3/5/2024 8:16,succeed,F,1977,Apple,account-creation,2749
3/4/2024 20:02,3/4/2024 20:07,pending,F,1989,Apple,contract-agreement-rejected,2748
2/29/2024 14:08,2/29/2024 14:08,pending,,NA,Apple,otp-failed,2748
2/1/2024 10:12,2/1/2024 10:12,pending,,NA,vivo,otp-failed,2747
2/1/2024 10:16,2/1/2024 10:20,succeed,F,1987,vivo,account-creation,2747
3/3/2024 18:15,3/3/2024 18:17,succeed,F,1988,Apple,account-creation,2746
3/1/2024 15:29,3/1/2024 15:32,succeed,M,1996,Apple,account-creation,2745
3/1/2024 8:18,3/1/2024 8:22,succeed,M,1980,samsung,account-creation,2744
3/26/2024 8:15,3/26/2024 8:16,fail,,NA,,contract-agreement-rejected,2743
3/26/2024 8:13,3/26/2024 8:16,succeed,F,1993,Apple,account-creation,2743
3/11/2024 9:16,3/11/2024 9:17,pending,F,1993,Apple,ocr-failed,2743
3/1/2024 16:14,3/1/2024 16:14,pending,,NA,Apple,data-privacy-rejected,2742
3/1/2024 18:55,3/1/2024 18:56,pending,M,1984,Apple,ocr-failed,2742
3/4/2024 17:46,3/4/2024 17:47,pending,M,1984,Apple,ocr-failed,2742
3/19/2024 19:25,3/19/2024 19:27,fail,,NA,,contract-agreement-rejected,2742
3/19/2024 19:24,3/19/2024 19:27,fail,M,1984,Apple,selfie-failed,2742
3/1/2024 18:52,3/1/2024 18:54,pending,M,1984,Apple,ocr-failed,2742
3/19/2024 19:22,3/19/2024 19:23,pending,M,1984,Apple,ocr-failed,2742
3/4/2024 17:44,3/4/2024 17:45,pending,M,1984,Apple,ocr-failed,2742
1/30/2024 17:12,1/30/2024 17:13,succeed,F,1989,,account-creation,2741
1/30/2024 17:11,1/30/2024 17:11,pending,,NA,,otp-failed,2741
3/1/2024 10:31,3/1/2024 10:33,pending,F,1982,Apple,ocr-failed,2740
2/29/2024 16:16,2/29/2024 16:16,pending,,NA,Apple,otp-failed,2740
3/6/2024 12:13,3/6/2024 12:17,pending,F,1982,Apple,selfie-failed,2740
3/1/2024 17:33,3/1/2024 17:33,pending,,NA,Apple,otp-failed,2740
3/6/2024 12:19,3/6/2024 12:23,succeed,F,1982,Apple,account-creation,2740
3/1/2024 17:39,3/2/2024 19:21,succeed,M,1967,samsung,account-creation,2739
3/1/2024 19:12,3/1/2024 19:13,pending,,NA,Apple,otp-failed,2738
3/1/2024 19:14,3/1/2024 19:18,succeed,M,1967,Apple,account-creation,2738
3/14/2024 15:06,3/14/2024 15:08,fail,M,1979,Apple,ocr-failed,2737
3/14/2024 15:11,3/14/2024 15:11,fail,,NA,,contract-agreement-rejected,2737
3/14/2024 15:08,3/14/2024 17:13,fail,M,1979,Apple,selfie-failed,2737
2/29/2024 13:50,2/29/2024 13:52,succeed,F,1979,Apple,account-creation,2736
2/29/2024 13:48,2/29/2024 13:49,fail,,NA,Apple,ocr-failed,2736
3/3/2024 21:58,3/3/2024 21:58,pending,,NA,samsung,data-privacy-rejected,2735
3/4/2024 8:42,3/4/2024 8:42,pending,,NA,samsung,data-privacy-rejected,2735
3/10/2024 13:38,3/10/2024 13:38,pending,,NA,samsung,data-privacy-rejected,2735
2/26/2024 15:20,2/26/2024 15:20,pending,,NA,samsung,data-privacy-rejected,2735
2/26/2024 15:18,2/26/2024 15:18,pending,,NA,samsung,data-privacy-rejected,2735
3/3/2024 21:56,3/3/2024 21:56,pending,,NA,samsung,data-privacy-rejected,2735
3/14/2024 15:26,3/14/2024 15:26,pending,,NA,samsung,data-privacy-rejected,2735
2/29/2024 11:14,2/29/2024 11:19,succeed,M,1987,OPPO,account-creation,2734
1/29/2024 16:36,1/29/2024 16:38,succeed,F,1976,,account-creation,2733
1/29/2024 16:35,1/29/2024 16:35,pending,,NA,,otp-failed,2733
1/29/2024 16:31,1/29/2024 16:32,pending,,NA,,otp-failed,2733
1/29/2024 16:34,1/29/2024 16:34,fail,F,1976,,ocr-failed,2733
3/1/2024 7:51,3/1/2024 7:56,succeed,M,1978,Unihertz,account-creation,2732
3/1/2024 9:02,3/1/2024 9:03,pending,F,1994,samsung,ocr-failed,2731
3/11/2024 12:19,3/11/2024 12:20,pending,F,1994,samsung,ocr-failed,2731
3/1/2024 10:57,3/1/2024 10:58,pending,F,1994,samsung,ocr-failed,2731
3/1/2024 10:58,3/1/2024 10:59,pending,F,1994,samsung,ocr-failed,2731
3/5/2024 13:09,3/5/2024 13:10,pending,F,1994,samsung,ocr-failed,2731
3/12/2024 12:15,3/12/2024 12:15,fail,,NA,,contract-agreement-rejected,2731
3/12/2024 13:44,3/12/2024 13:44,fail,,NA,,bank-check-failed,2731
3/12/2024 12:12,3/12/2024 14:45,succeed,F,1994,samsung,account-creation,2731
3/4/2024 9:03,3/4/2024 9:04,pending,F,1994,samsung,ocr-failed,2731
3/4/2024 8:59,3/4/2024 9:00,pending,F,1994,samsung,ocr-failed,2731
3/4/2024 10:38,3/4/2024 10:39,pending,F,1994,samsung,ocr-failed,2731
3/11/2024 20:37,3/11/2024 20:38,fail,,NA,samsung,ocr-failed,2731
3/11/2024 12:14,3/11/2024 12:15,pending,F,1994,samsung,ocr-failed,2731
2/29/2024 22:10,3/4/2024 11:24,succeed,M,1976,samsung,account-creation,2730
2/28/2024 15:41,2/28/2024 15:45,pending,M,1987,Apple,bank-check-failed,2729
2/28/2024 15:47,2/28/2024 15:47,pending,,NA,Apple,otp-failed,2729
2/28/2024 15:48,2/28/2024 15:48,pending,,NA,Apple,otp-failed,2729
2/28/2024 15:50,2/28/2024 15:53,succeed,M,1987,Apple,account-creation,2729
3/22/2024 12:03,3/22/2024 12:05,fail,,NA,,contract-agreement-rejected,2728
3/22/2024 12:01,3/22/2024 12:06,succeed,M,1972,Apple,account-creation,2728
3/2/2024 19:57,3/2/2024 19:57,pending,,NA,Apple,otp-failed,2727
3/2/2024 19:58,3/2/2024 20:01,succeed,F,1993,Apple,account-creation,2727
3/1/2024 13:47,3/1/2024 13:49,succeed,F,1987,Apple,account-creation,2726
3/8/2024 9:31,3/8/2024 9:31,fail,,NA,,contract-agreement-rejected,2725
3/8/2024 9:53,3/8/2024 9:53,fail,,NA,,bank-check-failed,2725
3/8/2024 9:28,3/8/2024 10:18,succeed,M,1977,Apple,account-creation,2725
3/1/2024 10:36,3/4/2024 16:48,fail,M,1977,Apple,cif-creation-failed,2725
2/29/2024 19:32,2/29/2024 19:32,pending,,NA,Apple,otp-failed,2725
2/29/2024 18:16,2/29/2024 18:16,pending,,NA,Apple,otp-failed,2725
3/7/2024 20:53,3/7/2024 20:53,pending,,NA,Apple,otp-failed,2725
3/25/2024 15:10,3/25/2024 15:12,fail,,NA,,contract-agreement-rejected,2724
3/25/2024 15:08,3/25/2024 15:12,succeed,M,1969,Apple,account-creation,2724
3/14/2024 16:02,3/14/2024 16:03,fail,M,1969,Apple,ocr-failed,2724
3/9/2024 21:14,3/9/2024 21:15,pending,,NA,Apple,otp-failed,2724
3/25/2024 9:46,3/25/2024 9:47,pending,M,1969,Apple,ocr-failed,2724
3/15/2024 11:19,3/15/2024 11:20,fail,M,1969,Apple,ocr-failed,2724
3/25/2024 15:06,3/25/2024 15:07,pending,M,1969,Apple,ocr-failed,2724
3/14/2024 14:17,3/14/2024 14:18,fail,M,1969,Apple,ocr-failed,2724
3/21/2024 17:46,3/21/2024 17:47,pending,M,1969,Apple,ocr-failed,2724
3/22/2024 15:40,3/22/2024 15:42,pending,M,1969,Apple,ocr-failed,2724
3/25/2024 14:58,3/25/2024 14:59,pending,M,1969,Apple,ocr-failed,2724
3/25/2024 8:43,3/25/2024 8:44,pending,M,1969,Apple,ocr-failed,2724
2/2/2024 10:35,2/2/2024 10:36,fail,M,1969,Apple,ocr-failed,2724
2/2/2024 10:27,2/2/2024 10:28,fail,M,1969,Apple,ocr-failed,2724
2/2/2024 10:29,2/2/2024 10:30,fail,M,1969,Apple,ocr-failed,2724
3/14/2024 14:18,3/14/2024 14:19,fail,M,1969,Apple,ocr-failed,2724
3/22/2024 15:38,3/22/2024 15:39,pending,M,1969,Apple,ocr-failed,2724
3/22/2024 15:40,3/22/2024 15:40,pending,,NA,Apple,data-privacy-rejected,2724
3/25/2024 8:45,3/25/2024 8:45,pending,M,1969,Apple,ocr-failed,2724
3/25/2024 15:08,3/25/2024 15:08,pending,,NA,Apple,data-privacy-rejected,2724
3/25/2024 9:00,3/25/2024 9:01,pending,M,1969,Apple,ocr-failed,2724
3/9/2024 21:05,3/9/2024 21:05,pending,,NA,Apple,data-privacy-rejected,2724
3/14/2024 15:54,3/14/2024 15:55,fail,M,1969,Apple,ocr-failed,2724
3/25/2024 15:00,3/25/2024 15:01,pending,M,1969,Apple,ocr-failed,2724
3/14/2024 14:20,3/14/2024 14:21,fail,M,1969,Apple,ocr-failed,2724
3/21/2024 17:47,3/21/2024 17:48,pending,M,1969,Apple,ocr-failed,2724
1/27/2024 8:16,1/27/2024 8:16,pending,,NA,,otp-failed,2723
1/27/2024 8:18,1/27/2024 8:19,succeed,M,1976,,account-creation,2723
3/1/2024 17:42,3/1/2024 17:47,succeed,F,1977,Apple,account-creation,2722
3/1/2024 13:57,3/1/2024 14:03,succeed,M,1992,samsung,account-creation,2721
2/29/2024 13:46,2/29/2024 13:46,pending,,NA,samsung,otp-failed,2721
3/1/2024 18:04,3/1/2024 18:09,succeed,F,1989,Apple,account-creation,2720
3/1/2024 9:31,3/1/2024 9:31,pending,,NA,Apple,otp-failed,2720
2/2/2024 8:22,2/2/2024 8:23,pending,M,1984,Apple,ocr-failed,2719
1/27/2024 11:24,1/27/2024 11:24,pending,,NA,,otp-failed,2719
1/27/2024 11:27,1/27/2024 11:27,fail,M,1984,,ocr-failed,2719
2/2/2024 8:57,2/2/2024 8:59,succeed,M,1984,Apple,account-creation,2719
3/5/2024 14:50,3/5/2024 14:50,fail,,NA,,contract-agreement-rejected,2718
3/7/2024 9:50,3/7/2024 9:50,fail,,NA,,bank-check-failed,2718
3/5/2024 14:48,3/7/2024 14:08,succeed,M,1979,Apple,account-creation,2718
3/5/2024 14:31,3/5/2024 14:48,pending,M,1979,Apple,ocr-failed,2718
3/1/2024 18:26,3/5/2024 14:21,fail,M,1979,Apple,contract-agreement-rejected,2718
3/1/2024 8:44,3/5/2024 11:33,fail,F,1976,samsung,bank-check-failed,2717
3/6/2024 9:04,3/6/2024 9:04,fail,,NA,,contract-agreement-rejected,2717
3/6/2024 9:00,3/7/2024 15:49,fail,F,1976,samsung,selfie-failed,2717
3/6/2024 8:59,3/6/2024 8:59,pending,,NA,samsung,data-privacy-rejected,2717
